"","Facility ID","Facility Name","Address 1","Address 2","City","State","Postal Code","Country","URL","Phone","Begin Date","End Date","Active","City Operated","Notes","Location"
"194",42,"Friend Health - 51st Street","340 E 51st St",NA,"Chicago","IL","60615","United States of America","https://friendfhc.org/covid.html",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.617571 41.802123)"
"195",279,"United Center Vaccination Site","1724 W. Madison",NA,"Chicago","IL","60612","United States of America","https://www.zocdoc.com/vaccine","(312)746-4835","03/09/2021","12/31/2021",TRUE,FALSE,"Seniors 65+ will have exclusive registration access starting Thursday, March 4 at 8:30am. General registration for Phase 1b+ will open Sunday, March 7 at 4:00 pm","POINT (-87.670304 41.881414)"
"196",133,"Walmart Store #3166","4720 S Cottage Grove Ave",NA,"Chicago","IL","60615","United States of America",NA,"833-886-0023; Option 1","01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.606539 41.80867)"
"197",27,"Alivio - Morgan","966 W 21st St",NA,"Chicago","IL","60608","United States of America","https://www.aliviomedicalcenter.org/locations/morgan-street","(773) 254-1400","01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.650689 41.853905)"
"198",195,"PIC - North Center","3909 N. Western",NA,"Chicago","IL","60618","United States of America","https://physiciansimmediatecare.com/covid-19-vaccination-locations/",NA,"02/17/2021","12/31/2021",TRUE,FALSE,NA,"POINT (-87.688336 41.952426)"
"199",205,"Walgreens Store # 215","3045 W 26TH ST",NA,"Chicago","IL","60623","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.701928 41.844608)"
"200",102,"Walgreens Store #2211","5036 S Cottage Grove Ave",NA,"Chicago","IL","60615","United States of America","www.walgreens.com/schedulevaccine",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.606428 41.802905)"
"201",264,"Walgreens Store #10558","250 S WACKER DR",NA,"Chicago","IL","60606","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.636917 41.878217)"
"202",117,"Walgreens Store #4147","1546 N Central Ave",NA,"Chicago","IL","60651","United States of America","www.walgreens.com/schedulevaccine",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.765876 41.908886)"
"203",200,"Michigan Ave Immediate Care (MAIC)","180 N Michigan Ave STE 1605",NA,"Chicago","IL","60601","United States of America","https://www.zocdoc.com/practice/michigan-avenue-primary-care-15623?dr_specialty=510%20&isNewPatient=false",NA,"02/24/2021","12/31/2021",TRUE,FALSE,NA,"POINT (-87.624569 41.885151)"
"204",70,"Near North Health Service Corporation - Komed Holman Health Center","4259 S Berkeley Ave",NA,"Chicago","IL","60653","United States of America","https://www.nearnorthhealth.org/","(312) 337-1070","01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.600625 41.817193)"
"205",38,"Erie Foster Avenue Health Center","2750 W North Ave","1st Floor","Chicago","IL","60647","United States of America","https://www.eriefamilyhealth.org/coronavirus",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.696515 41.910291)"
"206",232,"Walgreens Store # 4938","4748 W NORTH AVE",NA,"Chicago","IL","60639","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.745091 41.909708)"
"207",269,"Walgreens Store #13106","11801 S AVENUE O",NA,"Chicago","IL","60617","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.540034 41.680504)"
"208",91,"Primecare West Town","1431 N Western Ave","Ste 406","Chicago","IL","60622","United States of America","https://primecarehealth.org/",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Open to current patients only.","POINT (-87.687092 41.908298)"
"209",85,"PCC Wellness at West Suburban Hospital","1 Erie Ct","Ste 7140","Oak Park","IL","60302","United States of America","https://www.pccwellness.org/covid-19",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.777466 41.89184)"
"210",247,"Walgreens Store #6297","6016 W 63RD ST",NA,"Chicago","IL","60638","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.772166 41.777886)"
"211",113,"Walgreens Store #3539","11 E 75th St",NA,"Chicago","IL","60619","United States of America","www.walgreens.com/schedulevaccine",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.624302 41.758119)"
"212",137,"Walmart Store #5646","2551 W Cermak Rd",NA,"Chicago","IL","60608","United States of America",NA,"833-886-0023; Option 1","01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.689211 41.852013)"
"213",191,"PIC - Edgewater","6140 N. Broadway",NA,"Chicago","IL","60660","United States of America","https://physiciansimmediatecare.com/covid-19-vaccination-locations/",NA,"02/17/2021","12/31/2021",TRUE,FALSE,NA,"POINT (-87.660401 41.993429)"
"214",106,"Walgreens Store #2840","1500 W Wilson Ave",NA,"Chicago","IL","60640","United States of America","www.walgreens.com/schedulevaccine",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.668285 41.965263)"
"215",284,"Health Direction Medical Center","1417 N ASHLAND",NA,"Chicago","IL","60622","United States of America","https://hdmedicalcenter.com/","773-342-1090","05/04/2021","12/31/2021",TRUE,FALSE,"Open to New and Existing Patients","POINT (-87.667538 41.907509)"
"216",125,"Walgreens Store #5234","5435 S Kedzie Ave",NA,"Chicago","IL","60632","United States of America","www.walgreens.com/schedulevaccine",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.70357 41.794161)"
